symbol,datetime,high,low,open,close
R_100,2022.02.04 01:51:00,7955.71,7943.31,7955.71,7950.01
R_100,2022.02.04 01:52:00,7948.67,7933.09,7948.67,7940.88
R_100,2022.02.04 01:53:00,7947.34,7938.45,7941.57,7944.54
R_100,2022.02.04 01:54:00,7945.92,7935.34,7945.92,7936.66
R_100,2022.02.04 01:55:00,7958.29,7937.32,7937.32,7958.29
R_100,2022.02.04 01:56:00,7960.3,7942.06,7957.18,7943.25
R_100,2022.02.04 01:57:00,7948.08,7940.37,7942.49,7941.47
R_100,2022.02.04 01:58:00,7943.04,7933.51,7939.43,7935.72
R_100,2022.02.04 01:59:00,7940.47,7931.1,7936.09,7934.25
R_100,2022.02.04 02:00:00,7935.2,7924.7,7934.37,7925.39
R_100,2022.02.04 02:01:00,7934.22,7924.78,7925.75,7929.78
R_100,2022.02.04 02:02:00,7937.47,7927.46,7933.76,7933.22
R_100,2022.02.04 02:03:00,7942.24,7934,7937.39,7936.69
R_100,2022.02.04 02:04:00,7940.46,7921.23,7937.15,7921.68
R_100,2022.02.04 02:05:00,7927.49,7911.34,7921.85,7927.49
R_100,2022.02.04 02:06:00,7930.13,7915.25,7927.12,7915.25
R_100,2022.02.04 02:07:00,7922.44,7912.86,7912.86,7920.48
R_100,2022.02.04 02:08:00,7925.48,7892.84,7921.26,7892.84
R_100,2022.02.04 02:09:00,7896.17,7880.37,7895.78,7880.37
R_100,2022.02.04 02:10:00,7893.38,7878.81,7885.17,7887.55
R_100,2022.02.04 02:11:00,7890.46,7880.45,7889.2,7887.14
R_100,2022.02.04 02:12:00,7897.28,7888.59,7890.13,7889.64
R_100,2022.02.04 02:13:00,7894.99,7889.9,7890.06,7893.92
R_100,2022.02.04 02:14:00,7896.07,7879.04,7894.58,7879.04
R_100,2022.02.04 02:15:00,7895.41,7881.52,7881.52,7895.41
R_100,2022.02.04 02:16:00,7916.6,7889.88,7891.21,7914.71
R_100,2022.02.04 02:17:00,7914.16,7904.27,7910.66,7910.53
R_100,2022.02.04 02:18:00,7916.11,7904.99,7912.74,7912.12
R_100,2022.02.04 02:19:00,7910.73,7896.95,7908.3,7902.24
R_100,2022.02.04 02:20:00,7898.51,7882.48,7898.51,7889.42
R_100,2022.02.04 02:21:00,7890.92,7874.97,7890.92,7882.97
R_100,2022.02.04 02:22:00,7888.61,7872.78,7881.87,7886.47
R_100,2022.02.04 02:23:00,7887.34,7870.05,7887.34,7872.29
R_100,2022.02.04 02:24:00,7870.47,7844.64,7869.63,7844.64
R_100,2022.02.04 02:25:00,7855.71,7845.56,7846.25,7855.19
R_100,2022.02.04 02:26:00,7871.73,7853.01,7855.83,7867.73
R_100,2022.02.04 02:27:00,7868.18,7840.07,7865.35,7840.07
R_100,2022.02.04 02:28:00,7847.68,7837.2,7842.23,7839.92
R_100,2022.02.04 02:29:00,7846.67,7831.65,7842.27,7834.52
R_100,2022.02.04 02:30:00,7848.62,7829.32,7829.9,7848.35
R_100,2022.02.04 02:31:00,7847.93,7835.66,7847.93,7846.92
R_100,2022.02.04 02:32:00,7864.85,7848.48,7848.48,7863.31
R_100,2022.02.04 02:33:00,7874.44,7864.06,7864.36,7864.21
R_100,2022.02.04 02:34:00,7874.09,7863.04,7866.1,7873.32
R_100,2022.02.04 02:35:00,7872.42,7860.3,7872.42,7864.39
R_100,2022.02.04 02:36:00,7871.08,7861.17,7864.44,7870.51
R_100,2022.02.04 02:37:00,7883.59,7868.36,7869.73,7880.07
R_100,2022.02.04 02:38:00,7882.97,7872.43,7879.45,7878.59
R_100,2022.02.04 02:39:00,7892.33,7878.44,7880.26,7882.49
R_100,2022.02.04 02:40:00,7881.92,7856.66,7881.92,7856.66
R_100,2022.02.04 02:41:00,7869.55,7846.27,7854.91,7869.07
R_100,2022.02.04 02:42:00,7865.7,7845.81,7865.7,7856.45
R_100,2022.02.04 02:43:00,7864.11,7848.84,7854.84,7864.11
R_100,2022.02.04 02:44:00,7864.89,7852.88,7864.89,7852.88
R_100,2022.02.04 02:45:00,7865.2,7853.25,7855.18,7855.01
R_100,2022.02.04 02:46:00,7875.69,7853.47,7859.37,7872.63
R_100,2022.02.04 02:47:00,7874.34,7856.3,7873.69,7858.61
R_100,2022.02.04 02:48:00,7871.48,7858.31,7860.57,7858.9
R_100,2022.02.04 02:49:00,7860.85,7851.65,7856.6,7854.26
R_100,2022.02.04 02:50:00,7862.22,7845.93,7853.6,7850.03
R_100,2022.02.04 02:51:00,7850.23,7838.08,7849.2,7843.88
R_100,2022.02.04 02:52:00,7855.62,7841.64,7846.93,7853.53
R_100,2022.02.04 02:53:00,7852.46,7843.7,7851.66,7845.32
R_100,2022.02.04 02:54:00,7844.45,7826.8,7844.45,7829.83
R_100,2022.02.04 02:55:00,7838.91,7825.8,7829.55,7829.42
R_100,2022.02.04 02:56:00,7830.58,7819.98,7828.25,7821.31
R_100,2022.02.04 02:57:00,7840.56,7818.38,7823.62,7840.56
R_100,2022.02.04 02:58:00,7843.75,7829.91,7841.12,7831.92
R_100,2022.02.04 02:59:00,7848.25,7831.96,7831.96,7843.23
R_100,2022.02.04 03:00:00,7850.28,7836.75,7841.7,7848.25
R_100,2022.02.04 03:01:00,7849.08,7831.35,7847.52,7833.56
R_100,2022.02.04 03:02:00,7849.71,7831.38,7832.95,7841.87
R_100,2022.02.04 03:03:00,7852.36,7840.82,7846.86,7845.05
R_100,2022.02.04 03:04:00,7845.77,7812.94,7844.71,7812.94
R_100,2022.02.04 03:05:00,7820.99,7812,7813.22,7820.24
R_100,2022.02.04 03:06:00,7826.33,7812.36,7819.75,7820.86
R_100,2022.02.04 03:07:00,7822.29,7801.38,7821.92,7802.3
R_100,2022.02.04 03:08:00,7814.53,7804.25,7805.65,7814.53
R_100,2022.02.04 03:09:00,7826.7,7817.37,7817.44,7823.14
R_100,2022.02.04 03:10:00,7834.2,7823.52,7825.85,7826.43
R_100,2022.02.04 03:11:00,7831.69,7820.21,7831.69,7820.21
R_100,2022.02.04 03:12:00,7820.25,7804.18,7819.83,7808.17
R_100,2022.02.04 03:13:00,7810.14,7803.44,7809.95,7808.8
R_100,2022.02.04 03:14:00,7813.04,7796.04,7807.2,7796.74
R_100,2022.02.04 03:15:00,7795.64,7784.1,7794.85,7791.3
R_100,2022.02.04 03:16:00,7791.99,7781.52,7791.83,7789.08
R_100,2022.02.04 03:17:00,7789.84,7777.84,7788.82,7779.04
R_100,2022.02.04 03:18:00,7790.33,7781.61,7782.35,7790.33
R_100,2022.02.04 03:19:00,7795.16,7773.33,7789.22,7779.61
R_100,2022.02.04 03:20:00,7783.43,7772.05,7780.38,7772.52
R_100,2022.02.04 03:21:00,7779.63,7759.1,7774.23,7759.1
R_100,2022.02.04 03:22:00,7787.52,7761.91,7761.91,7786.56
R_100,2022.02.04 03:23:00,7788.83,7782,7788.14,7788.1
R_100,2022.02.04 03:24:00,7787.72,7773.15,7786.78,7775.15
R_100,2022.02.04 03:25:00,7781.21,7767.96,7773.42,7770.68
R_100,2022.02.04 03:26:00,7772.95,7761.42,7769.04,7763.66
R_100,2022.02.04 03:27:00,7766.48,7749.3,7760.11,7766.48
R_100,2022.02.04 03:28:00,7774.12,7759.78,7767.96,7764.72
R_100,2022.02.04 03:29:00,7777.81,7765.15,7765.15,7777.15
R_100,2022.02.04 03:30:00,7777.78,7755.28,7777.78,7759.04
R_100,2022.02.04 03:31:00,7768.23,7754.29,7758.96,7759.6
R_100,2022.02.04 03:32:00,7774.01,7761.18,7761.46,7762.15
R_100,2022.02.04 03:33:00,7766.24,7757.24,7762.4,7765.2
R_100,2022.02.04 03:34:00,7773.13,7757.15,7768.53,7757.15
R_100,2022.02.04 03:35:00,7770.55,7759.5,7762.26,7768.2
R_100,2022.02.04 03:36:00,7773.92,7758.95,7771.96,7771.31
R_100,2022.02.04 03:37:00,7793.92,7771.33,7775.11,7791.43
R_100,2022.02.04 03:38:00,7805.7,7789.44,7791.53,7797.23
R_100,2022.02.04 03:39:00,7806.34,7789,7799.78,7790.76
R_100,2022.02.04 03:40:00,7797.2,7774.05,7789.1,7774.05
R_100,2022.02.04 03:41:00,7778.24,7769.89,7770.25,7775.92
R_100,2022.02.04 03:42:00,7776.33,7758.71,7776.33,7766.25
R_100,2022.02.04 03:43:00,7771.78,7758.92,7766.11,7758.92
R_100,2022.02.04 03:44:00,7760.79,7738.14,7760.79,7741.13
R_100,2022.02.04 03:45:00,7742.97,7731.1,7740.65,7737.48
R_100,2022.02.04 03:46:00,7766.41,7740.2,7740.2,7763.15
R_100,2022.02.04 03:47:00,7760.53,7749.14,7760.53,7750.84
R_100,2022.02.04 03:48:00,7755.78,7749.01,7750.63,7755.78
R_100,2022.02.04 03:49:00,7764.1,7752.31,7755.23,7753.7
R_100,2022.02.04 03:50:00,7750.79,7735.55,7748.22,7739.16
R_100,2022.02.04 03:51:00,7741.46,7732.26,7738.28,7739.72
R_100,2022.02.04 03:52:00,7746.75,7731.27,7738.6,7742.65
R_100,2022.02.04 03:53:00,7756.02,7738.28,7740.52,7750.49
R_100,2022.02.04 03:54:00,7761.98,7751.96,7752.72,7759.05
R_100,2022.02.04 03:55:00,7761.56,7745.6,7761.56,7751.79
R_100,2022.02.04 03:56:00,7761.5,7753.27,7755.37,7757.26
R_100,2022.02.04 03:57:00,7773.02,7750.93,7755.5,7773.02
R_100,2022.02.04 03:58:00,7779.86,7769.29,7774.05,7772.65
R_100,2022.02.04 03:59:00,7776.81,7766.79,7770.78,7775.17
R_100,2022.02.04 04:00:00,7784.53,7767.48,7775.67,7768.74
R_100,2022.02.04 04:01:00,7775.15,7762.81,7767.98,7773.11
R_100,2022.02.04 04:02:00,7773.16,7762.78,7771.45,7767.52
R_100,2022.02.04 04:03:00,7768.21,7759.77,7768.21,7765.12
R_100,2022.02.04 04:04:00,7767.28,7753.74,7767.03,7755.37
R_100,2022.02.04 04:05:00,7757.62,7748.56,7754.44,7755.57
R_100,2022.02.04 04:06:00,7763.45,7755.39,7759.09,7755.39
R_100,2022.02.04 04:07:00,7761.91,7745.87,7755.95,7759.65
R_100,2022.02.04 04:08:00,7766.89,7758.46,7759.02,7766.34
R_100,2022.02.04 04:09:00,7770.45,7762.24,7765.64,7764.46
R_100,2022.02.04 04:10:00,7787.8,7761.9,7764.79,7786.16
R_100,2022.02.04 04:11:00,7789.57,7781.47,7784.24,7785.61
R_100,2022.02.04 04:12:00,7789.46,7775.93,7783.6,7786.71
R_100,2022.02.04 04:13:00,7817.19,7782.22,7786.48,7817.19
R_100,2022.02.04 04:14:00,7822.63,7813.59,7818.29,7818.21
R_100,2022.02.04 04:15:00,7832.8,7815.51,7817.55,7826.19
R_100,2022.02.04 04:16:00,7828.34,7817.45,7827.29,7828.32
R_100,2022.02.04 04:17:00,7831.74,7816.83,7831.74,7828.17
R_100,2022.02.04 04:18:00,7845.45,7828.55,7828.55,7841.18
R_100,2022.02.04 04:19:00,7845.28,7837.4,7839.33,7844
R_100,2022.02.04 04:20:00,7857.57,7841.82,7841.82,7857.01
R_100,2022.02.04 04:21:00,7864.08,7851.82,7857.94,7864.08
R_100,2022.02.04 04:22:00,7863.41,7850.67,7863.41,7850.67
R_100,2022.02.04 04:23:00,7852.19,7821.45,7852.19,7821.45
R_100,2022.02.04 04:24:00,7822.56,7808.94,7822.56,7815.15
R_100,2022.02.04 04:25:00,7833.42,7814.76,7814.76,7831.98
R_100,2022.02.04 04:26:00,7854.59,7832.27,7832.47,7854.02
R_100,2022.02.04 04:27:00,7857.64,7842.93,7855.77,7846.33
R_100,2022.02.04 04:28:00,7845.22,7822.77,7845.22,7822.77
R_100,2022.02.04 04:29:00,7825.36,7814.32,7822.94,7820.54
R_100,2022.02.04 04:30:00,7828.34,7820.67,7823.61,7826.47
R_100,2022.02.04 04:31:00,7829.72,7810.92,7827.34,7818.2
R_100,2022.02.04 04:32:00,7830.97,7812.65,7816.05,7820.12
R_100,2022.02.04 04:33:00,7840.75,7815.16,7817.73,7840.75
R_100,2022.02.04 04:34:00,7843.62,7829.61,7841.06,7834.01
R_100,2022.02.04 04:35:00,7848.95,7831.82,7834.28,7848.95
R_100,2022.02.04 04:36:00,7854.78,7846.92,7851.68,7849.2
R_100,2022.02.04 04:37:00,7855.84,7829.69,7847.73,7829.69
R_100,2022.02.04 04:38:00,7846.25,7831.25,7831.35,7845.37
R_100,2022.02.04 04:39:00,7856.27,7845.33,7848.55,7854.39
R_100,2022.02.04 04:40:00,7871.74,7853.86,7854.12,7866.22
R_100,2022.02.04 04:41:00,7867.46,7852.95,7867.46,7859.22
R_100,2022.02.04 04:42:00,7861.03,7852.35,7859.64,7856.67
R_100,2022.02.04 04:43:00,7860.4,7831.74,7857.76,7831.74
R_100,2022.02.04 04:44:00,7831.92,7812.9,7830.43,7812.9
R_100,2022.02.04 04:45:00,7819.11,7803.52,7813.32,7803.52
R_100,2022.02.04 04:46:00,7807.39,7796.75,7801.64,7807.39
R_100,2022.02.04 04:47:00,7812.49,7787.94,7806.15,7791.19
R_100,2022.02.04 04:48:00,7789.41,7778.87,7789.41,7778.97
R_100,2022.02.04 04:49:00,7781.2,7773.92,7779.37,7777.61
R_100,2022.02.04 04:50:00,7789.62,7780.22,7781.83,7789.15
R_100,2022.02.04 04:51:00,7811.03,7789.3,7791.3,7807.49
R_100,2022.02.04 04:52:00,7816.38,7803.96,7812.1,7803.96
R_100,2022.02.04 04:53:00,7818.74,7799.92,7800.98,7812.57
R_100,2022.02.04 04:54:00,7811.01,7795.27,7810.7,7801.11
R_100,2022.02.04 04:55:00,7801.33,7790.25,7797.64,7797.99
R_100,2022.02.04 04:56:00,7802.62,7792.44,7796.93,7799.56
R_100,2022.02.04 04:57:00,7803.29,7791.95,7799.2,7796.53
R_100,2022.02.04 04:58:00,7794.36,7783.62,7793.7,7783.62
R_100,2022.02.04 04:59:00,7789.67,7781.84,7787.81,7787.01
R_100,2022.02.04 05:00:00,7796.84,7785.72,7787.9,7785.72
R_100,2022.02.04 05:01:00,7798.8,7778.7,7785.59,7798.8
R_100,2022.02.04 05:02:00,7805.75,7798.1,7800.08,7805.75
R_100,2022.02.04 05:03:00,7811.33,7802.83,7810.58,7803.95
R_100,2022.02.04 05:04:00,7805.75,7793.97,7802.66,7804.61
R_100,2022.02.04 05:05:00,7825.45,7801.88,7804.56,7825.3
R_100,2022.02.04 05:06:00,7838.35,7818.08,7821.05,7838.35
R_100,2022.02.04 05:07:00,7844.01,7829.61,7837.95,7844.01
R_100,2022.02.04 05:08:00,7850.34,7837.5,7844.71,7839.1
R_100,2022.02.04 05:09:00,7842.91,7829.04,7839,7831.1
R_100,2022.02.04 05:10:00,7833.42,7823.93,7828.61,7824.83
R_100,2022.02.04 05:11:00,7829.88,7818.3,7823.74,7824.35
R_100,2022.02.04 05:12:00,7828.68,7818.65,7828.61,7825.76
R_100,2022.02.04 05:13:00,7838.77,7824.93,7826.56,7836.1
R_100,2022.02.04 05:14:00,7838.89,7816.63,7835.73,7816.63
R_100,2022.02.04 05:15:00,7840.3,7817.99,7819.41,7840.3
R_100,2022.02.04 05:16:00,7862.03,7838.66,7841.16,7860.9
R_100,2022.02.04 05:17:00,7864.97,7847.27,7859.63,7847.27
R_100,2022.02.04 05:18:00,7849.16,7839.99,7847.52,7845.18
R_100,2022.02.04 05:19:00,7844.58,7829.14,7842.16,7831.56
R_100,2022.02.04 05:20:00,7833.82,7814.21,7830.02,7814.21
R_100,2022.02.04 05:21:00,7818.03,7806.44,7813.79,7807.71
R_100,2022.02.04 05:22:00,7806.01,7797.35,7804.25,7800.08
R_100,2022.02.04 05:23:00,7821.45,7800.64,7800.64,7806.6
R_100,2022.02.04 05:24:00,7818.96,7803.16,7803.33,7814.88
R_100,2022.02.04 05:25:00,7817.61,7802.81,7816.32,7806.19
R_100,2022.02.04 05:26:00,7812.39,7797.95,7806.29,7812.39
R_100,2022.02.04 05:27:00,7813.48,7799.38,7809.83,7809.79
R_100,2022.02.04 05:28:00,7814.9,7796.17,7812.27,7796.58
R_100,2022.02.04 05:29:00,7805.16,7790.48,7796.4,7803.86
R_100,2022.02.04 05:30:00,7803.18,7792.54,7803.18,7799.25
R_100,2022.02.04 05:31:00,7811.7,7797.85,7802.86,7801.26
R_100,2022.02.04 05:32:00,7799.14,7783.54,7799.14,7792.67
R_100,2022.02.04 05:33:00,7799.29,7781.29,7795.26,7783.84
R_100,2022.02.04 05:34:00,7793.23,7780.48,7785.98,7792.84
R_100,2022.02.04 05:35:00,7799.59,7782.03,7794.69,7782.14
R_100,2022.02.04 05:36:00,7795.77,7783.02,7783.02,7793.34
R_100,2022.02.04 05:37:00,7793.17,7777.68,7793.01,7789.05
R_100,2022.02.04 05:38:00,7794.91,7787.33,7790.07,7793.34
R_100,2022.02.04 05:39:00,7795.27,7769.31,7795.27,7770.75
R_100,2022.02.04 05:40:00,7770.4,7747.63,7770.4,7751.96
R_100,2022.02.04 05:41:00,7752.62,7735.75,7752.62,7742.36
R_100,2022.02.04 05:42:00,7753.26,7743.95,7744.71,7747.25
R_100,2022.02.04 05:43:00,7751.34,7743.86,7744.98,7747.28
R_100,2022.02.04 05:44:00,7759.66,7745.21,7746.38,7746.17
R_100,2022.02.04 05:45:00,7751.05,7736.91,7749.05,7736.95
R_100,2022.02.04 05:46:00,7743.82,7734.15,7739.25,7743.82
R_100,2022.02.04 05:47:00,7767.79,7739.41,7741.16,7767.15
R_100,2022.02.04 05:48:00,7777.62,7765.07,7766.61,7776.48
R_100,2022.02.04 05:49:00,7778.22,7767.24,7777.72,7767.85
R_100,2022.02.04 05:50:00,7778.77,7767.16,7767.16,7775.98
R_100,2022.02.04 05:51:00,7786.78,7775.93,7776.39,7781.32
R_100,2022.02.04 05:52:00,7792.1,7771.51,7781.26,7771.51
R_100,2022.02.04 05:53:00,7771.13,7752.05,7771.13,7760.57
R_100,2022.02.04 05:54:00,7778.58,7764.07,7765.18,7772.56
R_100,2022.02.04 05:55:00,7777.92,7766.58,7772.6,7777.92
R_100,2022.02.04 05:56:00,7781.25,7763.5,7781.25,7766.39
R_100,2022.02.04 05:57:00,7767.56,7757.51,7762.98,7767.56
R_100,2022.02.04 05:58:00,7773.72,7752.31,7767.94,7752.31
R_100,2022.02.04 05:59:00,7753.41,7740.42,7753.41,7743.4
R_100,2022.02.04 06:00:00,7744.74,7725.13,7742.72,7725.13
R_100,2022.02.04 06:01:00,7740.77,7725.6,7725.6,7740.77
R_100,2022.02.04 06:02:00,7759.87,7739.64,7739.64,7750.44
R_100,2022.02.04 06:03:00,7753.65,7742.3,7745.71,7748.92
R_100,2022.02.04 06:04:00,7759.04,7745.63,7749.8,7755.46
R_100,2022.02.04 06:05:00,7776.3,7755.17,7755.17,7774.36
R_100,2022.02.04 06:06:00,7789.92,7774.43,7774.43,7783.3
R_100,2022.02.04 06:07:00,7801.22,7782.86,7786.38,7801.09
R_100,2022.02.04 06:08:00,7810.49,7799.5,7801.35,7810.49
R_100,2022.02.04 06:09:00,7815.64,7805.41,7810.67,7810.91
R_100,2022.02.04 06:10:00,7825.82,7810.03,7811.85,7815.62
R_100,2022.02.04 06:11:00,7820.74,7811.82,7813.5,7818.62
R_100,2022.02.04 06:12:00,7819.45,7807.58,7817.44,7811.36
R_100,2022.02.04 06:13:00,7828.97,7808.8,7813.57,7828.76
R_100,2022.02.04 06:14:00,7839.31,7825.04,7826.54,7838.27
R_100,2022.02.04 06:15:00,7847.05,7829.13,7833.23,7847.05
R_100,2022.02.04 06:16:00,7858.24,7846.77,7848.3,7848.89
R_100,2022.02.04 06:17:00,7851.64,7842.87,7843.74,7845.17
R_100,2022.02.04 06:18:00,7853.34,7836.66,7843.09,7844.79
R_100,2022.02.04 06:19:00,7859.08,7848.93,7848.93,7858.64
R_100,2022.02.04 06:20:00,7874.21,7856.35,7859.35,7864.03
R_100,2022.02.04 06:21:00,7866.36,7856.24,7864.49,7860.53
R_100,2022.02.04 06:22:00,7866.33,7849.18,7857.93,7849.18
R_100,2022.02.04 06:23:00,7851.96,7842.96,7849.18,7844.15
R_100,2022.02.04 06:24:00,7845.51,7839.06,7844.62,7845.51
R_100,2022.02.04 06:25:00,7856.03,7848.75,7848.84,7851.48
R_100,2022.02.04 06:26:00,7866.65,7852.85,7852.85,7865.15
R_100,2022.02.04 06:27:00,7871.96,7855.46,7865.76,7861.52
R_100,2022.02.04 06:28:00,7868.53,7846.55,7863.16,7846.55
R_100,2022.02.04 06:29:00,7856.94,7845.36,7845.81,7855.59
R_100,2022.02.04 06:30:00,7860.68,7849.6,7858.84,7853.11
R_100,2022.02.04 06:31:00,7855.97,7838.35,7855.07,7838.35
R_100,2022.02.04 06:32:00,7852.84,7836.67,7836.67,7851.68
R_100,2022.02.04 06:33:00,7859.78,7846.28,7850.69,7854.86
R_100,2022.02.04 06:34:00,7863.49,7853.68,7855.3,7860.51
R_100,2022.02.04 06:35:00,7877.34,7858.23,7859.24,7872.7
R_100,2022.02.04 06:36:00,7878.34,7863.88,7875.09,7870.57
R_100,2022.02.04 06:37:00,7876.25,7860.96,7867.13,7860.96
R_100,2022.02.04 06:38:00,7859.27,7846.16,7859.25,7846.16
R_100,2022.02.04 06:39:00,7851.89,7839.6,7844.91,7842.21
R_100,2022.02.04 06:40:00,7845,7825.25,7841.1,7833.77
R_100,2022.02.04 06:41:00,7841.83,7825.56,7833.15,7829.85
R_100,2022.02.04 06:42:00,7831.57,7820.44,7827.59,7828.22
R_100,2022.02.04 06:43:00,7837.29,7826.33,7826.33,7832.08
R_100,2022.02.04 06:44:00,7836.03,7807.05,7832.16,7810.76
R_100,2022.02.04 06:45:00,7819.9,7809.74,7814.46,7813.94
R_100,2022.02.04 06:46:00,7820.27,7809.29,7813.29,7820.27
R_100,2022.02.04 06:47:00,7829.72,7812.99,7820.96,7828.4
R_100,2022.02.04 06:48:00,7834.31,7821.08,7826.47,7821.08
R_100,2022.02.04 06:49:00,7826.15,7810.89,7820,7825.19
R_100,2022.02.04 06:50:00,7830.63,7818.74,7826.56,7821.21
R_100,2022.02.04 06:51:00,7825.87,7813.68,7820.44,7824.33
R_100,2022.02.04 06:52:00,7823.71,7805.04,7823.51,7805.04
R_100,2022.02.04 06:53:00,7821.6,7807.51,7807.51,7816.23
R_100,2022.02.04 06:54:00,7822.86,7805.66,7814.29,7819.43
R_100,2022.02.04 06:55:00,7823.17,7797.28,7819.07,7797.87
R_100,2022.02.04 06:56:00,7812.01,7799.1,7799.1,7805.54
R_100,2022.02.04 06:57:00,7801.61,7784.27,7801.61,7784.27
R_100,2022.02.04 06:58:00,7794.07,7782.21,7782.21,7793.41
R_100,2022.02.04 06:59:00,7794.1,7786.59,7793.66,7792.42
R_100,2022.02.04 07:00:00,7795.42,7767.06,7792.1,7769.01
R_100,2022.02.04 07:01:00,7797.34,7770.31,7770.31,7794.02
R_100,2022.02.04 07:02:00,7804,7790.67,7795.32,7799.31
R_100,2022.02.04 07:03:00,7813.03,7796.03,7796.03,7813.03
R_100,2022.02.04 07:04:00,7836.87,7814.53,7814.53,7832.97
R_100,2022.02.04 07:05:00,7841.2,7826.61,7834.83,7826.61
R_100,2022.02.04 07:06:00,7835.11,7824.31,7826.88,7825.09
R_100,2022.02.04 07:07:00,7823.96,7810.51,7823.96,7821.22
R_100,2022.02.04 07:08:00,7819.79,7809.56,7818.46,7819.71
R_100,2022.02.04 07:09:00,7827.43,7817.33,7821.65,7827.35
R_100,2022.02.04 07:10:00,7833.55,7817.99,7828.29,7822.57
R_100,2022.02.04 07:11:00,7829.72,7815.02,7825.63,7820.21
R_100,2022.02.04 07:12:00,7831.86,7818.42,7819.29,7823.13
R_100,2022.02.04 07:13:00,7832.99,7821.09,7824.18,7829.3
R_100,2022.02.04 07:14:00,7839.81,7824.45,7828.43,7836.85
R_100,2022.02.04 07:15:00,7841.6,7832.36,7835.58,7840.94
R_100,2022.02.04 07:16:00,7853.71,7841.91,7841.91,7847.94
R_100,2022.02.04 07:17:00,7850.61,7836.22,7848.33,7840.32
R_100,2022.02.04 07:18:00,7855.45,7840.49,7840.49,7849.69
R_100,2022.02.04 07:19:00,7853.66,7846.82,7849.63,7851.26
R_100,2022.02.04 07:20:00,7859.46,7850.53,7853.98,7858.04
R_100,2022.02.04 07:21:00,7861.12,7846.67,7861.12,7852.14
R_100,2022.02.04 07:22:00,7854.87,7838.35,7849.93,7849.21
R_100,2022.02.04 07:23:00,7851.11,7840.57,7845.55,7840.57
R_100,2022.02.04 07:24:00,7844.32,7828.56,7842.8,7835.3
R_100,2022.02.04 07:25:00,7842.93,7835.21,7837.18,7840.69
R_100,2022.02.04 07:26:00,7856.77,7843.09,7844.46,7856.77
R_100,2022.02.04 07:27:00,7869.76,7857.81,7857.81,7858
R_100,2022.02.04 07:28:00,7861.32,7853.65,7857.51,7855.29
R_100,2022.02.04 07:29:00,7872.58,7856.62,7856.62,7867.86
R_100,2022.02.04 07:30:00,7869.41,7852.57,7867.87,7856.48
R_100,2022.02.04 07:31:00,7864.9,7849.28,7859.46,7860.77
R_100,2022.02.04 07:32:00,7865.68,7858.19,7860.51,7859.61
R_100,2022.02.04 07:33:00,7865.9,7841.84,7861.49,7842.43
R_100,2022.02.04 07:34:00,7860.39,7841.42,7841.42,7855.16
R_100,2022.02.04 07:35:00,7859.46,7847.09,7853.18,7849.34
R_100,2022.02.04 07:36:00,7850.42,7835.17,7849.57,7842.01
R_100,2022.02.04 07:37:00,7843.67,7829.17,7841.85,7834.11
R_100,2022.02.04 07:38:00,7839.67,7820.11,7837.19,7820.11
R_100,2022.02.04 07:39:00,7831.31,7816.05,7816.51,7823.65
R_100,2022.02.04 07:40:00,7827.22,7816.29,7825.24,7825.55
R_100,2022.02.04 07:41:00,7831.26,7821.76,7823.61,7829.14
R_100,2022.02.04 07:42:00,7831.84,7821.47,7827.63,7826.22
R_100,2022.02.04 07:43:00,7846.13,7816.17,7821.82,7846.13
R_100,2022.02.04 07:44:00,7857.32,7842.21,7846.48,7855.29
